iter	RMSE
534	0.188297443
535	0.1881757806
536	0.1881242658
537	0.1880334173
538	0.187975094
539	0.1878625867
540	0.1877925762
541	0.1877577702
542	0.1876414988
543	0.187611377
544	0.1875175241
545	0.1874234437
546	0.1873193609
547	0.1872188656
548	0.1871505351
549	0.1870367772
550	0.1869164826
551	0.1868192504
552	0.1866752487
553	0.1865998952
554	0.1865552292
555	0.1864206246
556	0.1863164726
557	0.1862829501
558	0.1862005622
559	0.1860657728
560	0.1860275533
561	0.1860175247
562	0.1859169623
563	0.1858571009
564	0.1857626213
565	0.185731236
566	0.1856541941
567	0.1856043611
568	0.1854834815
569	0.1854277368
570	0.1853630945
571	0.185242414
572	0.1851910118
573	0.1850850062
574	0.1849454238
575	0.1848356294
576	0.1847083475
577	0.1846360472
578	0.1845759163
579	0.1844826342
580	0.1844680233
581	0.1843353676
582	0.1842465647
583	0.1842032873
584	0.1841242666
585	0.1840418176
586	0.1840093588
587	0.1839143828
588	0.1837894185
589	0.183661314
590	0.1835671934
591	0.1835007773
592	0.1834360071
593	0.1833725403
594	0.1832883507
595	0.1832256445
596	0.1831814015
597	0.1831050154
598	0.1830310214
599	0.1829858372
600	0.1829276998
601	0.1828372552
602	0.1827228451
603	0.1826084528
604	0.1824446693
605	0.1823651688
606	0.1822924519
607	0.1822833762
608	0.1821993222
609	0.1821319313
610	0.1820776467
611	0.1820094539
612	0.1819411088
613	0.1818817326
614	0.1817990675
615	0.1817009628
616	0.1816473286
617	0.181568811
618	0.181465439
619	0.1814123669
620	0.1813524979
621	0.1812788621
622	0.1811916386
623	0.1810479957
624	0.1809947687
625	0.1808807897
626	0.1807764538
627	0.1806961865
628	0.180628878
629	0.1805547318
630	0.1805165332
631	0.1804152327
632	0.180328092
633	0.1802524572
634	0.1801862614
635	0.1801224222
636	0.1800611742
637	0.1800411262
638	0.1799549617
639	0.1799034158
640	0.1798264544
641	0.179758483
642	0.1796900853
643	0.1796004056
644	0.1795235814
645	0.1794578425
646	0.1793823857
647	0.1793246411
648	0.1792695208
649	0.1792266436
650	0.1791279889
651	0.1790266788
652	0.1789141716
653	0.1788831852
654	0.1787914896
655	0.1787232273
656	0.1786616677
657	0.1786239777
658	0.1785536228
659	0.178507506
660	0.1784146761
661	0.1783920232
662	0.1783191306
663	0.1782406251
664	0.1781702612
665	0.178062613
666	0.1780242066
667	0.1779033507
668	0.1778154042
669	0.1777660683
670	0.1777301447
671	0.1775977151
672	0.177535264
673	0.1774467553
674	0.1773530409
675	0.1772411824
676	0.1771566707
677	0.1770768299
678	0.1770176049
679	0.1769627515
680	0.1769501459
681	0.1768852393
682	0.1768072747
683	0.176688435
684	0.1766776353
685	0.1765945558
686	0.1764645302
687	0.1764102982
688	0.1763402875
689	0.1762949072
690	0.1762475444
691	0.1762236691
692	0.1761473829
693	0.1761345238
694	0.1760666337
695	0.1760214013
696	0.1759709903
697	0.1759206049
698	0.1758696381
699	0.1757996229
700	0.175745207
701	0.1756885212
702	0.1756379543
703	0.1755407162
704	0.1754759692
705	0.1754355362
706	0.1754078745
707	0.1753463638
708	0.175334882
709	0.1752781667
710	0.1752759399
711	0.175192602
712	0.1750876522
713	0.1749948598
714	0.1749797315
715	0.1749329586
716	0.174926987
717	0.174841797
718	0.1748041772
719	0.1747942662
720	0.1747273737
721	0.1746289928
722	0.1745635174
723	0.174475944
724	0.1744017069
725	0.1743483245
726	0.1742544163
727	0.1741794649
728	0.1741762331
729	0.1741132018
730	0.1740541421
731	0.1740174272
732	0.1739525564
733	0.1739450326
734	0.1738823943
735	0.173810891
736	0.1737504312
737	0.1736957479
738	0.1736297479
739	0.1735446007
740	0.1734811835
741	0.173421318
742	0.1733441391
743	0.1732861757
744	0.1732053072
745	0.1731394374
746	0.173055496
747	0.1730034995
748	0.1729297181
749	0.1728701372
750	0.1727452198
751	0.1726314276
752	0.1725373799
753	0.1724646868
754	0.1723926012
755	0.1723023926
756	0.1722244007
757	0.1721250221
758	0.172005723
759	0.1719297545
760	0.1718458243
761	0.1717735427
762	0.1717134786
763	0.1716458204
764	0.1715594019
765	0.1715240509
766	0.1714236471
767	0.1713554832
768	0.1712835713
769	0.1712195781
770	0.1711820176
771	0.1711011334
772	0.1710443597
773	0.1710122635
774	0.1709172244
775	0.1708522239
776	0.1707659105
777	0.1707132435
778	0.1707004603
779	0.1705966346
780	0.1705134817
781	0.1704646766
782	0.1703714014
783	0.1703512131
784	0.1702984354
785	0.1702363648
786	0.1701632902
787	0.1700882785
788	0.1700380133
789	0.1699819409
790	0.1699547228
791	0.1699443612
792	0.1698887084
793	0.1697733465
794	0.1696797093
795	0.1696350607
796	0.1695775776
797	0.1695092085
798	0.1694573872
799	0.1693801687
800	0.169333167
801	0.1692752928
802	0.1692040661
803	0.1691505862
804	0.1691130668
805	0.1690542765
806	0.168979407
807	0.1689124494
808	0.1688505774
809	0.1687822244
810	0.168713676
811	0.1686567318
812	0.1686163113
813	0.1685496319
814	0.168474492
815	0.1684316559
816	0.1683584212
817	0.1683220075
818	0.1683007039
819	0.1682438457
820	0.1681943652
821	0.1681391716
822	0.1681037302
823	0.1680591154
824	0.1679841862
825	0.1679472412
826	0.1679209882
827	0.1678791391
828	0.1677892136
829	0.1677130237
830	0.1676483567
831	0.167576451
832	0.1674921016
833	0.1674042403
834	0.1673347739
835	0.1672365079
836	0.1671934018
837	0.1670876518
838	0.1670606356
839	0.1670177475
840	0.1669489434
841	0.166860807
842	0.1668166016
843	0.1667449204
844	0.1666965765
845	0.1666244773
846	0.1666203198
847	0.1665607986
848	0.1665324392
849	0.166465448
850	0.1664180481
851	0.1663636681
852	0.1663359482
853	0.1662852469
854	0.1661948089
855	0.1661190173
856	0.1660878092
857	0.1660285672
858	0.1659651133
859	0.1659409885
860	0.1658540166
861	0.1658144622
862	0.1657338108
863	0.1656589169
864	0.1656207438
865	0.1655991992
866	0.1655236045
867	0.165432135
868	0.1653572194
869	0.165271045
870	0.1652503464
871	0.165173337
872	0.165103404
873	0.1649948652
874	0.1649383936
875	0.1649314303
876	0.1648708017
877	0.1648153273
878	0.1648075901
879	0.1647264215
880	0.164667044
881	0.1645824995
882	0.1644610144
883	0.1644044093
884	0.1643457605
885	0.1643177497
886	0.1642839571
887	0.1642168258
888	0.1641586369
889	0.1640832959
890	0.163989083
891	0.1639591035
892	0.1639366622
893	0.1638527491
894	0.1637621468
895	0.1636980109
896	0.1636296292
897	0.1635752963
898	0.1635320499
899	0.1635158991
900	0.1634257443
901	0.1633594758
902	0.1633071739
903	0.1632638547
904	0.163161707
905	0.1631010394
906	0.1629953052
907	0.1629656013
908	0.1629046622
909	0.1628931588
910	0.162839322
911	0.1628230261
912	0.1627772929
913	0.1627262734
914	0.1626715201
915	0.1626060022
916	0.1625373297
917	0.1625150477
918	0.162471472
919	0.1624296835
920	0.1623326117
921	0.1622498151
922	0.1621730439
923	0.1621702879
924	0.1621350582
925	0.1621043582
926	0.1620411322
927	0.1619686586
928	0.1619179048
929	0.161881929
930	0.1618133594
931	0.1617229204
932	0.1616329466
933	0.1615537475
934	0.161512253
935	0.1614164026
936	0.1613721722
937	0.1613164207
938	0.1612946414
939	0.161220379
940	0.1611991636
941	0.1611435235
942	0.1611394755
943	0.1610868864
944	0.1610249622
945	0.1610140408
946	0.1609870375
947	0.1609169656
948	0.1608590842
949	0.1607697724
950	0.1607035501
951	0.1606260256
952	0.1605413232
953	0.160497235
954	0.1604114839
955	0.16033815
956	0.1602587351
957	0.1601903851
958	0.160116906
959	0.1600893927
960	0.1600514959
961	0.1599902772
962	0.1599303173
963	0.1598751552
964	0.1598105816
965	0.15976284
966	0.1597071044
967	0.1596466223
968	0.1595834125
969	0.1595612496
970	0.1594881267
971	0.1594629379
972	0.1594095096
973	0.1593526236
974	0.1593114937
975	0.1592408648
976	0.1591780782
977	0.1590904835
978	0.1590416381
979	0.158985374
980	0.1589203619
981	0.1588581767
982	0.1588555716
983	0.1587992388
984	0.1587273865
985	0.1586989266
986	0.1586403709
987	0.1585728988
988	0.1585229046
989	0.1585213519
990	0.1584627846
991	0.1584235314
992	0.1583777315
993	0.1583268425
994	0.1582670718
995	0.1582096701
996	0.158157521
997	0.1580931533
998	0.1580687761
999	0.1580152327
